datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP
2024-04-12 04:15:00,342.5,598.25,525.0,377.0,353.0,485.0,340.25,346.625,492.0,321.5,485.0,438.7109375,338.0,180.5
2024-04-12 04:30:00,339.0,596.75,523.0,374.125,350.0,485.0,341.0,345.6875,499.0,321.0,415.0,439.16796875,338.0,178.0
2024-04-12 04:45:00,337.0,590.75,524.5,372.0,349.0,483.5,340.5,342.4375,502.0,322.5,459.5,445.6796875,339.5,179.0
2024-04-12 05:00:00,334.5,597.5,522.0,371.75,347.5,479.5,339.5,342.5625,495.5,324.0,542.5,463.2109375,340.5,179.0
2024-04-12 05:15:00,336.0,595.25,524.5,372.75,346.0,484.5,341.5,344.9375,476.0,322.0,540.5,465.8671875,340.0,179.0
2024-04-12 05:30:00,338.5,594.25,531.5,371.5,349.5,488.0,342.75,345.8125,490.5,317.0,503.5,469.140625,336.5,178.0
2024-04-12 05:45:00,342.0,599.5,529.0,375.5,351.5,488.0,346.0,348.5625,493.0,319.0,483.5,475.15625,345.5,180.5
2024-04-12 06:00:00,346.5,616.5,534.0,383.375,357.0,500.0,352.25,357.6875,489.0,321.5,467.0,478.703125,355.0,183.0
2024-04-12 06:15:00,351.5,669.0,553.5,397.375,364.0,518.5,366.25,378.625,491.0,324.0,431.5,492.5,362.0,182.0
2024-04-12 06:30:00,359.5,735.75,576.0,424.625,375.5,570.0,388.75,417.3125,518.0,329.0,443.5,512.9765625,365.5,180.5
2024-04-12 06:45:00,378.0,810.75,597.0,458.875,393.0,615.0,418.25,452.5625,531.5,336.5,439.5,550.21875,381.0,189.0
2024-04-12 07:00:00,389.5,853.0,628.0,490.875,425.0,670.0,452.5,497.75,556.5,354.0,398.0,596.59375,394.5,185.5
2024-04-12 07:15:00,407.5,906.5,657.0,519.625,460.0,704.5,483.5,518.0625,602.0,368.5,387.5,644.4765625,415.5,186.0
2024-04-12 07:30:00,435.0,939.0,690.0,541.375,488.5,716.0,504.25,522.0625,637.0,378.5,413.5,668.109375,453.0,195.0
2024-04-12 07:45:00,470.0,928.25,722.5,540.375,514.5,702.0,498.25,505.625,674.0,401.0,597.5,661.421875,471.0,213.5
2024-04-12 08:00:00,510.0,924.25,759.0,533.5,524.5,694.5,488.75,490.75,723.5,410.5,563.0,653.953125,490.5,224.5
2024-04-12 08:15:00,560.0,902.25,798.5,534.875,533.0,690.5,486.75,491.75,793.0,447.5,529.0,665.78125,536.0,235.0
2024-04-12 08:30:00,582.5,872.0,817.5,530.125,544.5,702.0,486.0,479.8125,873.0,499.5,594.5,675.5234375,635.5,242.0
2024-04-12 08:45:00,609.0,843.5,814.0,505.5,541.5,677.0,478.75,452.5,889.0,513.5,608.0,658.171875,963.0,254.5
2024-04-12 09:00:00,617.0,836.0,826.5,496.0,547.5,673.0,483.75,443.0625,897.5,518.5,510.0,638.09375,1028.0,258.0
2024-04-12 09:15:00,632.0,862.0,837.0,507.125,562.5,673.0,496.5,446.625,911.5,532.0,499.5,646.3203125,1031.5,257.0
2024-04-12 09:30:00,649.5,864.75,859.0,506.375,577.5,695.5,503.0,448.1875,937.5,541.5,413.0,651.8359375,1002.5,270.0
2024-04-12 09:45:00,648.5,867.75,859.0,503.25,582.0,691.5,505.25,446.125,962.5,537.5,438.0,650.3203125,1009.0,275.0
2024-04-12 10:00:00,653.0,881.25,862.0,506.5,590.5,690.5,507.75,452.5,998.5,544.5,510.5,637.796875,1013.0,283.5
2024-04-12 10:15:00,660.5,894.25,893.0,508.375,605.5,695.5,508.5,456.125,1036.0,553.0,488.5,665.015625,1006.5,288.0
2024-04-12 10:30:00,663.5,890.0,918.5,513.5,611.5,707.0,519.5,466.8125,1038.0,565.5,502.0,674.640625,1013.5,269.0
2024-04-12 10:45:00,665.0,888.25,929.5,519.0,622.0,706.5,527.25,472.625,1045.0,583.0,505.5,663.421875,1007.0,266.0
2024-04-12 11:00:00,678.0,906.25,935.5,524.75,626.0,725.0,535.0,480.625,1059.0,579.0,469.0,679.4453125,1032.0,268.0
2024-04-12 11:15:00,688.0,912.25,932.5,530.125,625.5,724.5,539.5,481.125,1092.5,590.5,487.5,693.8984375,1054.0,273.0
2024-04-12 11:30:00,683.0,917.5,934.0,535.75,628.0,722.0,539.75,482.3125,1133.0,594.5,485.0,694.59375,1058.5,289.5
2024-04-12 11:45:00,680.5,935.25,927.5,540.875,636.0,735.5,538.5,494.25,1119.0,600.0,471.0,696.1953125,1047.5,281.0
2024-04-12 12:00:00,684.5,944.5,932.0,537.75,641.0,747.5,543.75,508.125,1097.0,594.5,414.5,698.421875,1046.0,277.5
2024-04-12 12:15:00,677.0,935.25,938.5,544.0,637.0,756.5,556.0,518.5,1073.5,588.0,400.5,701.59375,1045.5,259.0
2024-04-12 12:30:00,676.0,955.75,930.0,552.125,638.0,761.5,560.25,524.5,1058.5,583.0,417.0,700.6171875,1033.0,259.0
2024-04-12 12:45:00,660.5,975.25,920.0,557.875,636.0,760.5,560.5,540.5625,1033.0,588.0,421.0,702.4140625,1023.0,262.5
2024-04-12 13:00:00,659.5,963.5,910.5,564.375,635.5,759.0,555.75,538.8125,1028.0,592.0,409.0,699.8671875,1028.5,262.0
2024-04-12 13:15:00,646.5,967.75,891.0,562.125,626.5,752.5,552.25,542.125,978.0,590.5,356.0,711.734375,1037.0,261.0
2024-04-12 13:30:00,620.0,973.25,855.0,571.25,618.5,764.5,557.25,556.625,967.0,570.5,309.0,717.0234375,1041.5,256.0
2024-04-12 13:45:00,614.5,978.0,830.5,581.0,612.5,769.0,552.75,565.25,969.0,562.5,296.5,713.5,1029.5,255.5
2024-04-12 14:00:00,608.5,978.5,825.5,589.875,603.5,763.5,551.75,573.125,958.0,564.0,321.5,717.4296875,1022.5,257.5
2024-04-12 14:15:00,613.0,968.75,829.0,590.5,605.0,765.0,542.75,569.4375,979.5,561.5,340.0,706.546875,1020.5,263.0
2024-04-12 14:30:00,598.0,983.25,819.5,579.875,600.0,765.5,536.75,560.625,1005.0,569.0,403.5,692.453125,1013.5,276.5
2024-04-12 14:45:00,600.0,1002.25,816.0,566.875,590.5,755.0,534.0,556.875,1009.5,571.0,393.0,679.28125,1020.0,284.5
2024-04-12 15:00:00,618.5,992.5,813.0,558.375,580.0,750.5,531.25,547.5625,1022.0,575.0,418.5,671.6328125,1009.0,289.5
2024-04-12 15:15:00,634.5,986.0,830.0,554.375,590.5,752.5,521.25,537.0625,1049.0,574.5,438.5,667.796875,1005.5,279.5
2024-04-12 15:30:00,633.5,976.0,847.5,555.0,591.5,743.5,529.25,530.5,1105.0,566.5,367.5,667.578125,1019.0,275.5
2024-04-12 15:45:00,625.0,987.25,849.5,554.875,596.0,737.5,540.5,534.6875,1106.0,563.0,324.0,668.8125,1006.0,281.5
2024-04-12 16:00:00,626.5,985.75,847.0,554.0,592.5,753.5,544.25,528.3125,1107.0,557.0,381.0,678.109375,995.0,276.5
2024-04-12 16:15:00,623.5,981.5,840.0,552.25,589.5,748.0,532.75,530.6875,1087.0,548.5,415.5,675.109375,983.0,260.5
2024-04-12 16:30:00,621.0,977.0,826.5,557.375,590.5,752.5,529.25,536.8125,1045.5,553.0,365.0,667.6953125,967.0,266.5
2024-04-12 16:45:00,603.0,973.75,823.0,562.5,587.0,749.0,528.25,546.25,1029.5,541.5,342.5,668.5078125,950.0,269.0
2024-04-12 17:00:00,597.0,972.25,817.0,558.5,578.0,758.0,529.5,544.1875,989.0,533.5,335.0,659.8984375,960.5,274.0
2024-04-12 17:15:00,586.5,976.5,810.0,556.125,572.5,749.5,525.75,554.375,924.0,536.0,299.5,657.1015625,961.5,278.5
2024-04-12 17:30:00,587.5,988.25,803.0,567.5,569.5,759.5,532.25,557.125,933.5,531.0,378.5,655.890625,947.5,271.5
2024-04-12 17:45:00,576.0,1006.75,797.5,574.125,569.5,770.5,534.5,566.9375,930.5,526.5,425.5,651.4765625,934.5,250.0
2024-04-12 18:00:00,573.5,998.25,796.0,577.375,568.0,776.5,537.0,573.9375,904.5,526.5,431.5,662.796875,916.5,238.0
2024-04-12 18:15:00,570.5,1001.5,796.0,578.125,569.5,786.0,541.0,591.75,885.5,522.5,467.5,679.6015625,911.5,231.5
2024-04-12 18:30:00,573.5,1008.25,791.5,584.75,573.5,797.0,552.0,599.1875,870.5,518.5,507.5,687.125,909.0,234.0
2024-04-12 18:45:00,561.5,1028.5,786.0,596.0,580.0,814.0,563.0,604.3125,859.5,514.0,507.0,686.1640625,888.0,233.0
2024-04-12 19:00:00,553.5,1039.75,793.5,612.625,583.0,829.0,573.5,619.75,848.0,508.0,351.5,692.765625,888.5,216.5
2024-04-12 19:15:00,544.5,1079.5,809.0,641.375,594.5,847.5,583.5,647.875,848.5,505.5,425.0,712.96875,892.5,217.5
2024-04-12 19:30:00,562.0,1133.75,831.5,689.625,626.0,898.5,608.0,697.8125,862.0,525.5,483.5,752.2890625,904.0,229.0
2024-04-12 19:45:00,569.0,1183.25,850.0,732.25,667.5,956.5,644.0,744.6875,861.0,540.5,462.0,794.234375,900.5,239.0
2024-04-12 20:00:00,556.5,1213.75,843.0,748.75,670.0,978.5,657.5,764.625,847.0,534.0,460.0,816.7734375,884.0,233.5
2024-04-12 20:15:00,545.5,1214.75,832.0,754.0,663.5,996.5,669.75,778.375,806.0,524.0,436.5,829.4453125,877.0,228.5
2024-04-12 20:30:00,544.0,1215.5,816.5,761.625,654.0,1004.5,671.75,788.875,765.0,507.5,520.0,834.4921875,878.0,231.0
2024-04-12 20:45:00,541.5,1221.0,795.5,759.75,647.5,1006.0,678.0,786.8125,733.5,494.5,432.0,834.9453125,868.5,237.0
2024-04-12 21:00:00,523.0,1228.25,776.5,758.875,639.0,997.0,683.0,785.75,702.0,479.5,417.5,827.609375,849.0,235.5
2024-04-12 21:15:00,507.5,1251.25,764.5,756.875,630.0,999.5,681.75,786.5625,678.0,456.5,483.0,818.921875,829.0,228.0
2024-04-12 21:30:00,504.5,1236.5,751.5,756.5,623.5,996.0,671.25,786.25,680.5,435.0,444.5,809.0,823.5,222.0
2024-04-12 21:45:00,494.5,1218.0,737.5,752.25,616.0,984.5,658.25,777.9375,664.5,422.0,393.0,806.1875,593.0,230.5
2024-04-12 22:00:00,479.5,1200.75,728.5,749.0,607.0,980.5,658.25,765.875,647.5,410.5,474.5,798.34375,403.5,232.0
2024-04-12 22:15:00,472.0,1173.25,719.5,736.875,593.0,971.5,653.0,756.625,636.5,382.5,417.0,782.5234375,385.5,224.5
2024-04-12 22:30:00,459.5,1147.25,706.5,723.625,575.5,954.5,644.75,753.25,633.0,360.0,380.0,773.6796875,381.0,215.0
2024-04-12 22:45:00,449.5,1138.25,694.5,713.0,562.5,931.5,634.25,737.875,625.0,353.5,394.5,757.0,380.0,222.5
2024-04-12 23:00:00,439.5,1126.5,685.0,704.5,549.5,915.0,619.5,723.625,607.5,349.5,413.0,740.2109375,388.5,209.5
2024-04-12 23:15:00,434.0,1114.75,673.0,684.875,533.5,883.0,608.25,701.9375,604.0,343.0,454.5,720.390625,382.5,211.0
2024-04-12 23:30:00,421.0,1092.75,663.5,659.25,518.5,869.0,595.75,682.5625,601.0,342.0,423.0,700.3984375,378.0,217.5
2024-04-12 23:45:00,410.0,1073.0,655.5,642.875,511.0,850.0,581.75,662.5,632.0,342.0,393.0,688.4453125,375.5,219.5
2024-04-13 00:00:00,404.0,1034.25,643.5,622.5,499.0,822.5,561.0,642.125,631.5,337.5,385.5,676.0546875,398.0,210.5
2024-04-13 00:15:00,398.5,985.0,632.0,604.125,487.0,791.5,540.0,613.375,625.5,333.0,376.5,661.7890625,404.0,206.5
2024-04-13 00:30:00,391.5,921.75,625.5,588.125,476.5,763.5,527.25,587.0,606.0,326.5,347.5,640.6015625,404.0,208.5
2024-04-13 00:45:00,383.5,866.75,611.5,562.875,463.0,732.0,506.75,560.4375,602.5,323.0,366.0,615.265625,400.0,206.5
2024-04-13 01:00:00,377.5,829.25,605.0,544.125,450.0,706.5,488.0,540.6875,583.5,321.0,341.5,591.390625,411.5,206.0
2024-04-13 01:15:00,372.0,811.0,596.5,528.625,444.5,685.0,473.75,519.625,553.5,318.5,355.0,579.6875,402.5,206.0
2024-04-13 01:30:00,371.0,790.0,586.0,510.375,434.0,659.0,456.0,499.25,555.5,317.0,377.0,564.5234375,398.0,206.5
2024-04-13 01:45:00,367.0,774.0,575.0,493.875,420.5,628.0,444.25,476.5625,543.5,311.5,355.0,542.6640625,394.0,210.0
2024-04-13 02:00:00,363.0,738.5,567.5,472.875,408.0,607.5,427.5,453.1875,526.5,311.5,368.0,532.2109375,388.0,211.0
2024-04-13 02:15:00,360.5,726.5,556.5,458.875,400.0,585.5,413.75,439.5625,520.5,314.0,343.0,521.6015625,366.5,202.0
2024-04-13 02:30:00,353.5,701.25,551.5,447.625,392.5,578.5,405.0,433.4375,528.0,310.0,345.0,510.1953125,331.5,205.0
2024-04-13 02:45:00,349.5,700.75,544.5,436.25,386.0,564.0,394.0,421.4375,521.0,308.0,367.0,503.5546875,329.5,209.0
2024-04-13 03:00:00,351.5,675.75,539.5,427.375,381.5,556.0,385.25,406.4375,499.0,306.0,438.5,496.9296875,328.0,200.5
2024-04-13 03:15:00,351.0,662.5,536.0,418.5,378.0,547.5,378.75,394.9375,500.5,303.5,507.0,484.5546875,326.0,193.0
2024-04-13 03:30:00,346.0,656.75,531.5,409.625,373.0,534.5,369.5,390.1875,495.5,302.5,547.5,477.3515625,321.5,202.5
2024-04-13 03:45:00,346.0,645.25,525.5,403.625,368.0,515.5,363.75,382.0625,502.5,309.0,574.0,469.7578125,321.0,205.0
2024-04-13 04:00:00,342.0,642.5,523.0,398.0,364.5,497.0,357.25,373.25,496.0,311.5,562.5,465.3515625,321.0,197.5
2024-04-13 04:15:00,342.0,644.75,517.5,391.0,360.0,493.5,355.5,366.9375,501.0,305.5,574.5,468.4609375,315.5,198.0
2024-04-13 04:30:00,339.5,640.5,519.0,383.625,358.5,492.5,350.0,362.5625,505.0,304.0,569.0,460.796875,314.0,199.0
2024-04-13 04:45:00,337.5,624.5,517.5,380.0,358.0,490.5,347.0,359.0625,503.0,306.5,528.5,453.1796875,327.0,200.5
2024-04-13 05:00:00,338.5,617.25,513.5,378.5,354.0,488.5,346.25,354.8125,496.0,303.0,483.0,462.1015625,347.5,190.5
2024-04-13 05:15:00,336.5,613.0,515.5,375.75,350.0,477.5,346.5,351.625,483.5,304.5,456.5,456.5859375,343.0,189.5
2024-04-13 05:30:00,337.0,616.25,516.0,373.625,351.5,482.5,346.0,351.5625,505.5,312.5,476.5,468.1484375,336.0,187.5
2024-04-13 05:45:00,338.5,618.5,511.5,374.75,347.0,484.0,346.0,350.5,493.0,305.5,471.5,472.765625,337.0,192.5
2024-04-13 06:00:00,340.5,627.0,486.0,372.625,347.5,483.5,344.5,348.625,481.5,304.5,490.0,467.75,357.5,196.5
2024-04-13 06:15:00,341.5,622.25,492.5,378.875,348.5,494.5,347.5,351.25,486.5,305.5,500.5,467.34375,367.0,194.0
2024-04-13 06:30:00,346.0,628.0,522.0,385.25,348.5,491.5,348.5,353.4375,506.0,306.5,524.0,474.09375,357.5,196.5
2024-04-13 06:45:00,353.5,627.0,525.0,385.75,349.5,494.5,351.5,356.3125,504.5,311.0,527.0,480.0625,364.5,197.5
2024-04-13 07:00:00,365.5,625.0,530.5,389.125,353.0,497.0,359.0,359.75,512.0,308.5,495.0,484.609375,365.0,186.0
2024-04-13 07:15:00,378.0,626.75,539.5,399.625,359.5,514.5,371.25,369.0,526.5,314.0,390.0,494.5625,358.5,189.0
2024-04-13 07:30:00,389.5,642.25,546.0,409.0,367.5,526.5,381.75,378.5625,541.5,320.5,382.0,501.765625,373.5,196.5
2024-04-13 07:45:00,396.0,653.75,553.5,416.75,378.5,529.0,382.25,383.4375,577.5,326.5,462.5,516.65625,389.0,217.5
2024-04-13 08:00:00,401.5,662.25,564.0,429.25,387.0,534.0,386.25,390.4375,595.5,334.5,404.5,522.859375,380.5,213.0
2024-04-13 08:15:00,414.0,660.75,582.0,434.375,396.5,553.5,397.0,402.5625,649.5,371.0,420.5,538.5,400.0,217.5
2024-04-13 08:30:00,423.5,682.25,592.0,436.5,399.5,566.0,402.25,414.0,709.5,410.0,453.5,553.625,416.5,218.5
2024-04-13 08:45:00,425.5,694.5,602.5,432.875,386.5,551.5,401.25,408.0625,728.0,411.5,442.5,549.890625,595.0,230.0
2024-04-13 09:00:00,437.0,691.5,610.0,435.125,389.5,556.5,409.0,404.25,716.5,419.0,429.5,548.390625,559.0,224.0
2024-04-13 09:15:00,441.5,699.75,641.0,450.375,412.0,586.0,414.75,411.1875,718.5,445.5,410.5,564.875,628.5,227.0
2024-04-13 09:30:00,460.5,715.75,669.0,469.75,437.0,619.0,418.5,433.1875,755.0,462.5,510.5,585.125,876.5,231.0
2024-04-13 09:45:00,464.0,733.5,676.0,478.125,444.5,647.0,431.25,449.125,767.5,468.5,527.0,593.09375,874.0,230.5
2024-04-13 10:00:00,477.5,780.0,687.5,485.25,464.0,668.0,436.75,467.875,793.5,477.0,504.5,603.25,864.5,229.5
2024-04-13 10:15:00,499.0,796.0,725.0,504.625,489.5,687.5,451.0,486.25,848.5,488.0,560.0,619.75,863.0,239.0
2024-04-13 10:30:00,504.5,803.25,749.0,512.5,513.5,701.5,463.75,501.75,878.5,508.5,603.5,636.78125,857.5,237.0
2024-04-13 10:45:00,508.5,819.25,769.5,525.75,520.0,722.5,481.0,516.8125,906.5,520.0,644.5,648.5,854.0,230.5
2024-04-13 11:00:00,511.5,847.5,787.0,537.625,526.5,734.5,482.25,533.4375,925.5,523.0,578.5,666.40625,849.5,226.5
2024-04-13 11:15:00,523.5,868.75,801.5,550.375,538.0,752.5,486.0,541.25,937.0,521.5,549.5,667.859375,851.0,245.0
2024-04-13 11:30:00,523.0,884.0,801.5,561.375,532.5,772.5,489.25,550.375,943.5,527.0,575.0,671.609375,851.5,250.5
2024-04-13 11:45:00,536.5,906.75,799.0,570.125,535.0,787.5,501.0,559.75,950.5,529.5,523.5,685.890625,858.0,262.0
2024-04-13 12:00:00,541.5,919.75,801.5,578.375,541.5,789.5,506.5,568.3125,969.0,525.5,506.5,701.484375,868.0,243.0
2024-04-13 12:15:00,541.5,927.5,812.5,594.0,545.0,794.5,510.25,591.3125,942.5,528.0,490.5,712.078125,853.5,233.0
2024-04-13 12:30:00,549.5,951.0,814.0,612.125,558.0,819.0,520.75,609.875,946.0,526.0,467.0,720.203125,856.0,233.0
2024-04-13 12:45:00,546.0,957.75,822.0,625.75,571.5,847.5,535.5,642.875,941.0,523.0,474.0,739.671875,874.0,240.0
2024-04-13 13:00:00,541.5,974.75,819.0,631.25,581.0,865.5,551.25,654.6875,903.5,522.0,494.0,750.453125,869.0,240.5
2024-04-13 13:15:00,527.5,988.5,817.5,644.625,587.0,881.0,556.75,664.8125,855.5,527.0,452.0,761.25,840.5,236.5
2024-04-13 13:30:00,524.0,989.5,807.0,659.25,586.0,890.5,579.0,668.5625,849.5,521.0,457.0,771.921875,837.0,253.0
2024-04-13 13:45:00,514.5,982.25,786.0,664.375,577.0,880.5,615.25,676.875,828.5,507.5,429.0,778.15625,839.5,251.5
2024-04-13 14:00:00,521.0,990.25,780.0,676.75,569.5,886.5,614.5,688.5625,815.5,508.5,423.0,769.453125,838.0,230.5
2024-04-13 14:15:00,519.0,969.0,773.0,670.0,566.0,886.5,615.75,676.0625,801.5,513.5,429.0,777.125,838.0,238.0
2024-04-13 14:30:00,505.5,964.75,772.0,661.25,569.5,876.0,615.0,668.8125,798.0,510.0,446.0,769.46875,831.5,233.5
2024-04-13 14:45:00,511.0,981.25,777.0,663.0,568.5,868.0,606.5,666.5,806.0,505.0,419.5,763.796875,827.0,237.5
2024-04-13 15:00:00,504.5,958.0,774.0,664.0,563.5,857.0,597.75,661.9375,794.5,503.5,422.0,747.0,828.0,237.0
2024-04-13 15:15:00,501.0,937.0,782.5,654.0,552.5,862.5,590.25,656.0,811.5,501.0,419.5,732.9375,815.5,240.0
2024-04-13 15:30:00,495.0,947.0,791.5,642.25,552.0,848.0,589.0,649.9375,834.0,505.0,422.0,731.734375,798.0,242.0
2024-04-13 15:45:00,501.5,970.5,796.5,634.125,550.5,835.0,581.0,637.0625,834.5,507.0,405.5,734.453125,798.5,230.5
2024-04-13 16:00:00,501.5,959.5,787.0,628.875,549.0,822.5,576.5,629.25,840.5,503.5,399.0,718.359375,800.5,216.5
2024-04-13 16:15:00,500.5,947.75,779.5,619.75,549.5,820.5,576.0,629.3125,825.0,506.0,326.0,712.796875,783.0,217.5
2024-04-13 16:30:00,495.0,947.75,773.0,617.25,544.5,821.0,576.5,617.75,815.0,504.0,289.5,705.40625,758.5,218.5
2024-04-13 16:45:00,497.0,944.25,775.0,618.5,542.5,817.5,574.5,614.3125,804.5,509.0,278.0,699.390625,767.0,223.5
2024-04-13 17:00:00,497.0,951.0,771.5,620.875,546.5,808.5,573.5,616.3125,806.5,507.5,255.5,690.625,787.5,220.5
2024-04-13 17:15:00,506.5,955.25,771.5,622.875,544.0,815.0,565.75,620.4375,796.5,509.0,274.0,688.140625,784.5,213.0
2024-04-13 17:30:00,502.5,958.0,767.0,619.375,544.5,813.0,568.0,617.875,791.5,508.0,257.0,688.75,788.5,209.5
2024-04-13 17:45:00,500.0,942.75,762.0,617.875,543.5,810.5,565.75,615.75,783.0,502.0,140.0,676.71875,782.5,214.0
2024-04-13 18:00:00,490.5,941.75,756.5,617.625,542.5,805.5,553.5,620.125,771.5,507.0,67.0,675.546875,776.5,217.0
2024-04-13 18:15:00,492.0,943.5,755.0,622.75,540.5,811.5,556.5,622.25,768.0,500.0,65.0,688.703125,774.5,213.0
2024-04-13 18:30:00,500.5,957.75,749.5,635.375,542.5,830.0,568.5,638.5,770.5,497.0,81.0,690.71875,773.5,209.5
2024-04-13 18:45:00,498.5,984.0,763.0,639.125,551.5,849.0,583.5,662.125,774.0,495.0,83.5,697.1875,777.0,208.0
2024-04-13 19:00:00,497.5,998.25,788.0,658.875,566.0,861.5,605.25,685.875,780.5,499.5,90.5,722.953125,783.5,206.0
2024-04-13 19:15:00,507.5,1046.75,806.5,699.875,593.5,907.5,632.5,725.8125,788.5,515.0,100.5,760.5625,795.5,214.0
2024-04-13 19:30:00,508.0,1094.0,823.5,729.375,621.0,966.0,657.75,762.5625,809.0,520.5,131.5,804.4375,802.5,224.0
2024-04-13 19:45:00,512.5,1113.75,824.5,741.0,625.5,984.0,672.5,776.4375,797.0,520.0,163.5,825.078125,799.0,230.0
2024-04-13 20:00:00,503.5,1130.25,821.5,752.875,628.5,996.0,680.25,774.5,784.0,520.5,166.5,831.265625,802.5,225.5
2024-04-13 20:15:00,498.0,1123.5,809.5,756.625,631.0,1003.5,687.25,778.4375,760.5,515.5,160.5,838.3125,804.0,220.5
2024-04-13 20:30:00,494.0,1129.25,802.5,759.25,624.0,1005.0,688.75,786.1875,702.0,514.5,280.5,840.546875,798.0,217.0
2024-04-13 20:45:00,493.5,1120.5,780.5,762.375,621.0,1007.0,687.25,786.5,691.0,497.5,366.0,844.734375,792.0,224.0
2024-04-13 21:00:00,491.5,1122.0,754.5,758.375,620.5,1009.0,689.25,790.625,634.0,480.0,356.5,835.8125,794.0,218.5
2024-04-13 21:15:00,479.0,1110.0,746.5,756.125,593.5,999.0,688.5,779.75,620.0,453.5,304.0,825.828125,794.0,215.5
2024-04-13 21:30:00,473.5,1116.0,747.5,758.375,571.0,991.5,676.25,780.5,613.5,437.0,328.0,820.515625,800.5,221.5
2024-04-13 21:45:00,469.5,1108.25,739.0,753.625,552.0,984.0,664.75,780.75,600.0,423.0,468.0,814.015625,792.0,223.5
2024-04-13 22:00:00,461.5,1103.75,736.0,747.125,550.5,974.0,657.5,780.25,598.0,402.5,422.5,803.203125,786.0,228.5
2024-04-13 22:15:00,450.5,1082.0,733.5,739.625,549.0,956.5,654.5,775.6875,580.5,371.0,336.0,790.96875,788.5,219.5
2024-04-13 22:30:00,447.5,1072.5,720.0,731.875,534.5,938.0,650.75,762.625,574.5,347.0,318.0,777.21875,797.5,215.0
2024-04-13 22:45:00,442.0,1048.5,704.0,717.125,529.5,922.5,639.75,742.1875,557.0,351.5,388.0,763.4375,797.0,223.0
2024-04-13 23:00:00,432.0,1023.5,692.0,703.875,547.0,898.5,629.5,722.8125,554.0,351.5,588.5,756.1875,791.0,221.5
2024-04-13 23:15:00,416.0,1007.5,674.5,687.0,536.5,890.5,612.0,703.125,539.5,346.0,621.0,730.375,784.0,222.5
2024-04-13 23:30:00,411.0,971.0,669.0,662.125,522.0,871.5,596.0,681.4375,549.0,341.5,643.0,701.109375,776.0,222.0
2024-04-13 23:45:00,405.5,955.25,664.0,646.0,510.0,843.5,583.25,668.4375,594.5,340.0,640.0,683.546875,775.0,222.0
2024-04-14 00:00:00,400.0,932.25,655.0,632.75,500.5,823.0,568.75,649.9375,616.0,336.0,614.5,675.34375,779.5,212.5
2024-04-14 00:15:00,398.0,907.0,640.5,612.375,487.0,800.0,550.75,628.0625,586.0,334.5,582.0,667.171875,566.5,214.0
2024-04-14 00:30:00,391.5,878.75,634.5,595.625,473.5,771.0,536.75,611.3125,569.5,328.5,507.5,651.484375,370.5,213.5
2024-04-14 00:45:00,392.0,867.5,619.5,576.75,464.0,752.5,517.5,590.6875,558.0,327.5,393.0,629.765625,369.0,211.0
2024-04-14 01:00:00,386.0,848.25,609.5,557.625,456.0,723.0,502.75,565.25,536.5,327.5,481.0,606.5,362.5,207.0
2024-04-14 01:15:00,380.5,836.25,594.5,535.0,446.5,712.0,480.25,539.1875,514.5,326.5,531.0,589.9375,360.0,206.0
2024-04-14 01:30:00,376.5,809.75,590.5,524.25,436.5,694.0,468.0,519.375,526.0,322.0,556.5,579.640625,360.0,202.0
2024-04-14 01:45:00,369.5,796.0,583.0,506.25,427.0,668.5,456.0,504.125,526.5,319.0,547.0,566.859375,361.0,204.0
2024-04-14 02:00:00,366.0,775.25,573.5,493.0,417.0,643.5,443.0,488.0625,513.5,317.5,449.5,549.078125,355.5,198.5
2024-04-14 02:15:00,362.0,748.25,565.0,478.0,407.0,628.0,431.5,473.6875,513.0,320.5,356.0,530.609375,349.5,197.5
2024-04-14 02:30:00,358.0,717.0,562.0,463.375,402.5,604.5,418.75,459.4375,509.5,318.0,366.5,515.40625,350.5,200.5
2024-04-14 02:45:00,355.0,701.5,553.0,452.25,393.0,587.5,407.0,440.25,507.5,316.5,494.0,510.015625,350.0,206.0
2024-04-14 03:00:00,352.0,699.75,547.0,440.625,387.5,582.0,396.75,427.125,486.0,312.5,406.5,503.765625,345.0,199.5
2024-04-14 03:15:00,354.0,682.75,543.0,435.375,385.0,566.0,390.25,417.75,479.0,310.5,488.0,498.265625,348.0,195.0
2024-04-14 03:30:00,351.0,667.5,535.0,426.625,380.0,558.5,381.0,406.375,475.0,307.5,572.5,488.890625,346.0,205.0
2024-04-14 03:45:00,349.5,654.5,532.0,417.75,371.5,542.0,373.0,397.625,480.0,311.0,546.0,476.1875,343.5,209.0
2024-04-14 04:00:00,349.0,638.0,526.5,412.0,368.0,529.5,367.5,387.0,488.0,308.5,432.0,469.84375,343.0,204.0
2024-04-14 04:15:00,345.5,635.0,522.5,406.125,365.0,520.5,360.75,381.5,494.5,303.5,433.5,465.234375,342.5,201.5
