snapshot,slack_punta_arenas_centro,slack_cabo_negro,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro,ocgt_existing_punta_arenas_centro
2030-01-02 02:00:00,0.0,0.0,0.9152562420005457,23.876223220936765,0.0,0.0,0.0
2030-01-02 03:00:00,0.0,0.0,0.8083363760292471,21.08701242997464,0.0,0.0,0.0
2030-01-02 04:00:00,0.0,0.0,0.4358233517532826,11.369292176159792,0.0,0.0,4.603845842140785
2030-01-02 05:00:00,0.0,0.0,0.4221999682557331,11.013899958674404,0.0,0.0,3.839356248247622
2030-01-02 06:00:00,0.0,0.0,0.6437905729804518,16.794517996859383,0.0,0.0,0.0
2030-01-02 07:00:00,0.0,0.0,0.8613332859985893,22.469538977602543,0.0,0.0,0.0
2030-01-02 08:00:00,0.0,0.0,1.0913850710825523,28.470883214309094,0.0,0.0,0.0
2030-01-02 09:00:00,0.0,0.0,1.3754633017274898,35.88161141897207,0.0,0.0,0.0
2030-01-02 10:00:00,0.0,0.0,1.4370605452560261,37.48849424455881,0.0,0.0,0.0
2030-01-02 11:00:00,0.0,0.0,1.4800068251313736,38.608830733683796,0.0,0.0,0.0
2030-01-02 12:00:00,0.0,0.0,0.9609271949358938,25.067638058615216,0.0,0.0,5.70421550753796
2030-01-02 13:00:00,0.0,0.0,0.5011256302317861,13.072827979838689,0.0,0.0,19.010753818500564
